audio_path,sentence
dataset/clips/common_voice_yo_36916760.mp3,Àjọ aṣọ́nà ní ọ̀kànlélúgba èèyàn ló dèrò ọ̀run nínú ìjàmbá ọkọ̀.
dataset/clips/common_voice_yo_36916761.mp3,Ẹgbẹ́ ìlànà ọmọ Yorùbá túbọ̀ kún fún àdúrà.
dataset/clips/common_voice_yo_36916773.mp3,Bọ́lá di èrò ẹ̀wọ̀n ní ìlú òkèèrè.
dataset/clips/common_voice_yo_37339581.mp3,Àfojúsùn mi ni láti gba àmì-ẹ̀yẹ gẹ́gẹ́ bí olórin Fújì.
dataset/clips/common_voice_yo_37339584.mp3,Ọlá tó pè mí ní tọ́ọ́gì kò lówó mi lọ́wọ́.
dataset/clips/common_voice_yo_37339620.mp3,Ariwo ti pọ̀ jù ní àdúgbò yí pẹ̀lú bí kò ṣe jẹ́ ìgboro.
dataset/clips/common_voice_yo_37339621.mp3,Ìbálòpọ̀ ṣe pàtàkì láàrin àwọn ọkọ àti ìyàwó.
dataset/clips/common_voice_yo_37339622.mp3,Adelé Olúbọ̀rọ̀pa ní ọmọ ọdún mẹ́rìnlógún ni òun jẹ́ Adelé.
dataset/clips/common_voice_yo_37339623.mp3,Wọ́n sọ pé àwọn oògùn tí Lásún lò fún orí fífọ́ rẹ̀ ló paá
dataset/clips/common_voice_yo_37339624.mp3,Ìkónilẹ́rú ilẹ̀ Yorùbá ló parí Ogun Kírìjì.
dataset/clips/common_voice_yo_36524036.mp3,"Ọkọ̀ ojú irin kọlu ọkọ̀ mẹ́ta ní Èkó, ènìyàn méjì kú."
dataset/clips/common_voice_yo_36524037.mp3,Alága Ìgbìmọ̀ pàsẹ fún Ọdún kó jáde kúrò nínú ìpàdé náà.
dataset/clips/common_voice_yo_36524038.mp3,Ṣóyinká ní ó dun òun pé kò ní alámọ̀ran rere.
dataset/clips/common_voice_yo_36524039.mp3,Ọkùnrin àti obìnrin tí kò ní ìbálòpọ̀ kò lè bímọ
dataset/clips/common_voice_yo_36524040.mp3,Àrẹ̀mú ni ojúlówó ọmọ bíbí Àríkẹ́.
dataset/clips/common_voice_yo_36524041.mp3,Gbénga Adébóyè ti gba oyè tuntun ní ìlú Òǹdó.
dataset/clips/common_voice_yo_36524043.mp3,Adégẹyè sọ pé ańgẹ́lì òun ni ẹni tó kú yìí
dataset/clips/common_voice_yo_36938178.mp3,Ọba ìlú Èkó tuntun ti balẹ̀ sí ìlú Ìlọrin.
dataset/clips/common_voice_yo_36938181.mp3,Ọmọ ọdún mẹ́tàlá tó ń kiri omi inú ọ̀rá fara kásáa àìsàn.
dataset/clips/common_voice_yo_36938182.mp3,Wòlíì Kọ́láwọlé ní Ọlọ́run ló fi Makinde sípò.
dataset/clips/common_voice_yo_36938183.mp3,Àwọn ẹgbẹ́ olùkọ́ ti da iṣẹ́ sílẹ̀ ní Nàíjíríà.
dataset/clips/common_voice_yo_36938184.mp3,Ajírébi ní Fúnké Akíndélé fún óun lówó tí óun fi gba ilé.
dataset/clips/common_voice_yo_36938185.mp3,Ikú ni èrè ẹ̀ṣẹ̀ fún ẹni tó bá pa èèyàn.
dataset/clips/common_voice_yo_36938186.mp3,Gbénga ti gba ipò alága ìbílẹ̀ kan ní ìpínlẹ̀ Ọ̀yọ́.
dataset/clips/common_voice_yo_36938187.mp3,Tí àwọn awakọ̀ tírélà bá ti pa ènìyàn wọ́n má ń sá lọ.
dataset/clips/common_voice_yo_37007164.mp3,Àjọ aṣóbodè kìlọ̀ fáwọn iléeṣẹ́ ìjọba.
dataset/clips/common_voice_yo_37007165.mp3,Ẹ̀fọ́ rírò ni àwon ará abúlé wa má jẹ jùlọ ní abúlé.
dataset/clips/common_voice_yo_37007166.mp3,Wo iye ìgbà tí wọ́n ti jí akẹ́kọ̀ọ́ gbé ní Nàíjíríà.
dataset/clips/common_voice_yo_37007168.mp3,Mi o kábàmọ́ ìbéérè tí mo bèèrè lọ́wọ́ ọ̀gá ọlọ́pàá.
dataset/clips/common_voice_yo_37007174.mp3,Àwọn ọmọ ẹgbẹ́ òkùnkùn gba ìgboro kan n‘Ìbàdàn
dataset/clips/common_voice_yo_37007175.mp3,Àwọn òṣìṣẹ́ ilé iṣẹ́ Adéagbo méje ló wá bá wa ṣe àjọyọ̀ ní Ifẹ̀.
dataset/clips/common_voice_yo_37007176.mp3,Àwọn ìjọba ìpínlẹ̀ Ògùn yóò ṣe àkóbá fún ilẹ̀ Yorùbá.
dataset/clips/common_voice_yo_37007178.mp3,Akọ̀wé ẹgbẹ́ wa ní àwọn ọmọ ẹgbẹ́ ọhún ti kú tán.
dataset/clips/common_voice_yo_36881188.mp3,Agbẹjọ́rò dabarú ètò ìgbẹ́jọ́ nípa lílo àwọn ohun tí kò lẹ́tọ̀ọ́.
dataset/clips/common_voice_yo_36881189.mp3,Adé kúrò lẹ́gbẹ́ àwọn omidan tó wà lẹ́nu ọ̀nà.
dataset/clips/common_voice_yo_36881190.mp3,Ṣé ẹ ti gbọ́ nípa àrùn tuntun tó máa ń ba fóònù jẹ́?
dataset/clips/common_voice_yo_36881191.mp3,Kí ni ó fàá tí àwọn ọmọ ogun òfúrufú fi padà wá sílé?
dataset/clips/common_voice_yo_36881192.mp3,Nítorí oun tí Gómìnà Amósùn ṣe ni wọ́n fi yọọ́ lóyè.
dataset/clips/common_voice_yo_36881215.mp3,Láti ìgbà tí Adéloyè ti lọ ni ìjọ náà ko ti tẹ̀síwájú mọ́
dataset/clips/common_voice_yo_36881216.mp3,Ó ní irúfẹ́ ọbìnrin tí àwọn ọkùnrin máa ń mú fi ṣaya
dataset/clips/common_voice_yo_36881217.mp3,Ó dára ká ní àròjinlẹ̀ pé ayé ni Ọlọ́run fi ju ẹ̀dá lọ.
dataset/clips/common_voice_yo_36970139.mp3,Wọ́n ká ara ènìyàn mọ́ babaláwo nílùú Ọ̀wọ̀.
dataset/clips/common_voice_yo_36970141.mp3,Ọjà ẹgbẹ̀lẹ́gbẹ́ mílíọ̀nù ni jàǹdùkú kó lọ́jà Agbeni.
dataset/clips/common_voice_yo_36971667.mp3,Ẹ wo Ajá tó ń gbọ́ òórùn àìsàn ibà ní Ìbàdàn.
dataset/clips/common_voice_yo_36971669.mp3,Ẹ wá wo bí Sàlàkọ́ ṣe lu ọlọ́kadà kan pa ní ìlú Abẹ́òkúta
dataset/clips/common_voice_yo_36971670.mp3,Ọ̀jọ̀gbọ́n Ọláyínká ti fẹ̀yìntì gẹ́gẹ́ bí ọ̀gá àgbá orílẹ́èdè wa.
dataset/clips/common_voice_yo_36994118.mp3,Ọlọ́pàá mẹ́rin kú nínú ìjàmbá ọkọ̀.
dataset/clips/common_voice_yo_36994119.mp3,Ìjọba ní kò sí nǹkan tó kan òun nípa àwọn tó ń ṣàárẹ̀.
dataset/clips/common_voice_yo_36994120.mp3,Àwọn ẹlésìn ìgbàgbọ́ ti kéde ọjọ́ ọdún wọn tí á wáyé lẹ́yin àwẹ̀ wọn.
dataset/clips/common_voice_yo_37386474.mp3,Bí àwọn ará ìlú ṣe fara mọ́ ṣíse àbẹ́rẹ́ àjẹsára ni mo ta kò
dataset/clips/common_voice_yo_37386475.mp3,Ẹ̀bà gígan ni Bísí jẹ sùn lánàá.
dataset/clips/common_voice_yo_37386477.mp3,"Lẹ́yìn ọdún tó ń bọ̀, mo ní láti dárúkọ èèyàn méjì"
dataset/clips/common_voice_yo_37386478.mp3,Ta ló jí àwọn màálù mẹ́rin yìí gbé lọ sí ọjà Bódìjà?
dataset/clips/common_voice_yo_37386484.mp3,Awọn akọ́mọlédè lórílẹ̀ èdè yìí ti rọ àwọn ọmọ Yorùbá lóyè
dataset/clips/common_voice_yo_37386485.mp3,Àwọn aráàlú ní ó yẹ kí ìyansẹ́lódì àwọn olùkó ti dópin.
dataset/clips/common_voice_yo_37386486.mp3,Kí ló gbé Àyìnlá dé ilé ẹjọ́?
dataset/clips/common_voice_yo_37386488.mp3,Ẹgbẹ́ fún ìdàgbàsókè ọrọ̀ ajé ti fún àwọn obìnrin lówó níbàdàn.
dataset/clips/common_voice_yo_37386557.mp3,Ènìyàn mẹ́rin ní ọlọ́pàá sọ pé afurasí náà pa léraléra.
dataset/clips/common_voice_yo_37007065.mp3,Simi àti Òbé kọ orin tó ládùn.
dataset/clips/common_voice_yo_37007066.mp3,Babalọlá ya àwòrán Òrìṣàbùnmi.
dataset/clips/common_voice_yo_37007067.mp3,Ẹgbẹ́ ọmọ Ìbàdàn fẹ́ kí ààrẹ Bùhárí yan ọmọ wọ́n.
dataset/clips/common_voice_yo_37007068.mp3,Ilẹ̀ Nàìjíríà jẹ́ ọ̀kan lára àwọn orílẹ̀ èdè tó nífẹ̀ẹ́ sí eré bọ́ọ̀lù.
dataset/clips/common_voice_yo_37007069.mp3,Irin iṣẹ́ ẹ̀rọ̀ ni wọ́n fi ń lọ àgbàdo ní ìlú Àjàòkuta
dataset/clips/common_voice_yo_37007070.mp3,Àwọn ọlọ́pàá mú àwọn adigunjalè ní Ìyìn Èkìtì.
dataset/clips/common_voice_yo_37007071.mp3,Mẹ́ta lára àwọn òkú náà ni wọ́n rí he lágbègbè Lẹ́kkí.
dataset/clips/common_voice_yo_37007072.mp3,Adéshínà sọ pé ilé ẹjọ́ nìkan lo ní àṣẹ láti dájọ́ ikú
dataset/clips/common_voice_yo_37007074.mp3,Àwọn afọ́jú kìí ṣe ètùtù tàbí rúbọ láìní ìrànlọ́wọ́.
dataset/clips/common_voice_yo_36589788.mp3,Nítorí owó ni àwọn ọ̀rẹ́ ogún ọdún ṣe lè jà tó bẹ́yẹn.
dataset/clips/common_voice_yo_36589790.mp3,Iṣẹ́ àgbẹ̀ nìkan ni ọ̀nà àbáyọ fún àwọn aláìní.
dataset/clips/common_voice_yo_36589840.mp3,Àwọn orílẹ̀-èdè mẹ́ta ló wà lẹ́yìn Nàíjíríà nínú ìdíje náà.
dataset/clips/common_voice_yo_36589841.mp3,Ìdájọ́ wà lórun fún àwọn tó pa àwọn olùjọ́sìn ní ilé ìjọsìn.
dataset/clips/common_voice_yo_36589842.mp3,Gómìnà ìlú Èkó pe mínísítà fún ètò ẹ̀kọ́ lóri ìbéèrè náà.
dataset/clips/common_voice_yo_36590109.mp3,Akérédolú ti pe Ààrẹ Bùhárí níjà nítorí òfin tuntun yẹn
dataset/clips/common_voice_yo_36590110.mp3,Olúwo ṣàlàyé ohun tó ń mú káwọn èèyàn máa gba tirẹ̀ láwùjọ
dataset/clips/common_voice_yo_36590111.mp3,Àwọn Ọba ilẹ̀ Yorùbá ti gba ọkọ bọ̀gìnì lọ́wọ́ ìjọba.
dataset/clips/common_voice_yo_36590112.mp3,Gbajúmọ̀ sọ̀rọ̀sọ̀rọ̀ ni Túbọ̀sún Ọládàpọ̀ jẹ́ ní Ìbàdàn.
dataset/clips/common_voice_yo_37378926.mp3,"Àrẹ̀mú gún olólùfẹ́ rẹ̀, Dúpẹ́ lọ́bẹ."
dataset/clips/common_voice_yo_37378927.mp3,Mo ti dìbò fún Bàbá Abíọ́lá níwájuh gbogbo aráyé
dataset/clips/common_voice_yo_37378928.mp3,Ṣé lóòtọ́ ni pé ilé ẹjọ́ sọ pé kí Àrẹ̀mú lọ sí ẹ̀wọ̀n.
dataset/clips/common_voice_yo_37378929.mp3,Ebi ti pa gbogbo mọ̀lẹ́bí Ajírébi kú kí wọn tó délé
dataset/clips/common_voice_yo_37378930.mp3,Wo ọ̀nà láti jẹ ànfàní ìforúkọsílẹ ọ̀fẹ́ tí ìjọba gbékalẹ̀.
dataset/clips/common_voice_yo_37378931.mp3,Sanwó Olú ti gba àwòrán apanilẹ́rín kan nílùú Èkó.
dataset/clips/common_voice_yo_37378932.mp3,Ipa tí àwọn bàbá ìsàlẹ̀ ń kó nínú ìdàgbàsókè ìpínlẹ̀ Ọ̀yọ́ ò kéré.
dataset/clips/common_voice_yo_37378934.mp3,Gómìnà Sanwó-Olú ti gba ìmọ̀ràn lẹ́nu àwọn aṣòfin Èkó
dataset/clips/common_voice_yo_37378935.mp3,Ọwọ́ àwọn agbófinró tẹ afurasú oníjìbìtì tó lu Kẹ́mi ní jìbìtì owó.
dataset/clips/common_voice_yo_36524145.mp3,Ààrẹ ní iṣẹ́ yóò parí lórí òpópónà Èkó sí Ìbàdàn lọ́la.
dataset/clips/common_voice_yo_36524147.mp3,Ọ̀pọ̀ ọmọ òyìnbó ló ń kọ́ èdè Yorùbá.
dataset/clips/common_voice_yo_36524148.mp3,Àgbáríjọpọ̀ ẹgbẹ́ Yorùbá gbẹ́ná wojú Ìjọba.
dataset/clips/common_voice_yo_36524149.mp3,Adé ti kojú àwọn ọ̀daràn nílé ẹjọ́.
dataset/clips/common_voice_yo_36524150.mp3,Ẹ gbọ́ ohun tí Ọlá sọ lórí ọ̀rọ̀ Ìgbòho.
dataset/clips/common_voice_yo_36524151.mp3,Ẹgbẹ́ bẹ̀ wá láti máṣe káyà aráàlú sókè lásìkò ìpolongo ìbò.
dataset/clips/common_voice_yo_36524152.mp3,Afẹ́nifẹ́re sọ̀rọ̀ àbùkù sí agbẹnusọ Ààrẹ.
dataset/clips/common_voice_yo_36524153.mp3,Àdìgún ṣe ìgbéyàwó alárédè pẹ̀lú ọ̀rẹ́bìnrin rẹ̀.
dataset/clips/common_voice_yo_36524154.mp3,Ọ̀pọ̀ ẹ̀mí àti dúkìá àìmoye mílíọ̀nú náírà ló ṣòfò nínú ìjàmbá ọkọ̀
dataset/clips/common_voice_yo_37010783.mp3,Ìjọba kéde ọjọ́ mẹ́ta fún ìdárò Aláàfin.
dataset/clips/common_voice_yo_37010784.mp3,Adé di alága tuntun fún ẹgbẹ́ òṣèlú wa.
dataset/clips/common_voice_yo_37010785.mp3,Ilé ìwé kan ní Ìbàdàn ní ìmúra àwọn akẹ́kọ̀ọ́ ò le yí padà.
dataset/clips/common_voice_yo_37010786.mp3,Àwọn afurasí mẹ́wàá ní Àmọ̀tẹ́kùn mú ní Ìbàdàn.
dataset/clips/common_voice_yo_37010839.mp3,Àwọn oun pàtàkì nípa Fẹ́mi Ọ̀ṣọ́fisan ni ìwọ̀nyí.
dataset/clips/common_voice_yo_37010840.mp3,Ọlọ́pàá mẹ́jọ wọ gàu lórí ẹ̀sùn ìbọn kíkó fún àwọn jàǹdùkú.
dataset/clips/common_voice_yo_37010841.mp3,Èèyàn kan kú nínú àkàsọ̀ tó já n'Ọ̀yọ́.
dataset/clips/common_voice_yo_37010842.mp3,Nítorí ìbálòpọ̀ ni àrùn tí kò gbóògùn fi pọ̀ jù lórílẹ̀ èdè
dataset/clips/common_voice_yo_37010843.mp3,Ààrẹ dé síbi ìtàkùrọ̀sọ̀ láàárín àwọn olùdíje méjì kan.
dataset/clips/common_voice_yo_36518279.mp3,Iṣẹ́ ni àwọn eléré ẹ̀fẹ̀ máa ń ṣe.
dataset/clips/common_voice_yo_36518280.mp3,Ẹgbẹ́ agbábọ́ọ̀lù aṣọ pupa jẹ ìyà lóri pápá lọ́jọ́ Àbámẹ́ta.
dataset/clips/common_voice_yo_36518282.mp3,Kí ní wọ́n ń pè ní “Alágbe?”
dataset/clips/common_voice_yo_36518283.mp3,Iléẹjọ́ dá Adélékè sílẹ̀ lórí ẹ̀sùn màgòmágó tí wọn fi kàn-án.
dataset/clips/common_voice_yo_36526668.mp3,Ojisẹ Ọlọ́run fún osere tíátà ni owó láti ṣiṣẹ abẹ.
dataset/clips/common_voice_yo_36526670.mp3,"Ó kọ́ ìwà burúkú yí láti ọwọ́ bàbá rẹ̀, kò sì mọ́ láìda."
dataset/clips/common_voice_yo_36526673.mp3,Ìdájọ́ yìí wáyé látàrí ẹ̀sùn tí wọ́n fi kàn-án ní ọjọ́ Àìkú.
dataset/clips/common_voice_yo_36526675.mp3,Wo bí àwọn ọmọ Yorùbá ṣe ń pariwo lórí ẹni tó ja mí lólè
dataset/clips/common_voice_yo_36526677.mp3,Ọ̀pọ̀ àwọn ọ̀dọ́ ni wọ́n ń ṣe ìgbéyàwó lẹ́yìn àwọn òbí wọn
dataset/clips/common_voice_yo_37394175.mp3,Agbófinró mẹ́fà ló wọ́lé wá gbé ọmọ mi láì mọ́ ibi tó wà.
dataset/clips/common_voice_yo_37394176.mp3,Tọ́lá Adéníyì ti darapọ̀ mọ́ ẹgbẹ́ ìṣọ̀kan ilẹ̀ adúláwọ̀.
dataset/clips/common_voice_yo_37394177.mp3,Kí ni ọ̀nà àbáyọ sí ìdàgbàsókè àwùjọ Yorùbá.
dataset/clips/common_voice_yo_37394178.mp3,Bíọ́dún tí ó ṣiṣẹ́ agbégilére gbẹ́ ère ààrẹ orílẹ̀-èdè yìí.
dataset/clips/common_voice_yo_37394179.mp3,Ẹ̀yà kòkòrò ààrùn míràn jáde ní ọgọ́ta agbègbè nílẹ̀ Gẹẹsi.
dataset/clips/common_voice_yo_37394204.mp3,Ẹ̀yin ọmọ Yorùbá nílò láti ní sùúrù gidigidi.
dataset/clips/common_voice_yo_37394205.mp3,Àwọn ará àdúgbò sọ pé aago kan òru ní àwọn jàǹdùkú yìí wọlé
dataset/clips/common_voice_yo_37394206.mp3,Agbẹjọ́rò wọ ọkọ̀ àwọn ajínigbé lọ́nà Máfolúkù
dataset/clips/common_voice_yo_37394208.mp3,Ọmọ-kọ-mọ okùnrin akọrin yẹn.
dataset/clips/common_voice_yo_37394210.mp3,Àwọn aláìsàn dẹnu ìfẹ́ kọ àwọn nọ́ọ̀sì nílé ìwòsàn.
dataset/clips/common_voice_yo_36870308.mp3,Ìròyìn òfegè lásán ni Mosún ń gbé kiri àdúgbò.
dataset/clips/common_voice_yo_36870310.mp3,Ìṣọ̀lá ṣe ìgbéyàwó ní oṣu tó kọjá l'Ékòó.
dataset/clips/common_voice_yo_36870319.mp3,Ẹ̀kúnwó oúnjẹ ti dá wàhálà sílẹ̀ ní agbègbè Bashọ̀run.
dataset/clips/common_voice_yo_36870321.mp3,Omíyalé ni ọlọ́pàá rọ̀jọ̀ ibọn sí Ìgbòho.
dataset/clips/common_voice_yo_36870322.mp3,Kìí ṣe gbogbo èèyàn tí wọ́n jẹ́ ọmọ Ògùn ló wà nínú iṣẹ́ ìjọba.
dataset/clips/common_voice_yo_36870373.mp3,Gbígba àwẹ̀ fún àwọn ẹlẹ́sin ìmọ̀le jẹ́ ohun tó pàtàkì gan ni.
dataset/clips/common_voice_yo_36870375.mp3,Séríkí dẹrandẹran ní ka bẹ Ìgbòho.
dataset/clips/common_voice_yo_36870376.mp3,Wo ìgbà mẹ́tẹta tí Olúṣẹ́gun Ọbásanjọ́ dọ̀bálẹ̀ fẹ́lẹ́fẹ́lẹ́ níwájú àwọn oríadé
dataset/clips/common_voice_yo_36870378.mp3,Ààrẹ sọ̀rọ̀ nípa ìṣẹ̀lẹ̀ tó fa rògbòdìyàn ní ilé iṣẹ́ ìjọba
dataset/clips/common_voice_yo_36870379.mp3,Àjọ̀dún ọdún Emèrè ló wáyé lẹ́ẹ̀mejì nínú ìlú Ayédáadé
dataset/clips/common_voice_yo_37203856.mp3,"Wọ́n yàn olórí ìjọ, àmọ́ orí gbé e dé ipò igbákejì ààrẹ."
dataset/clips/common_voice_yo_37203857.mp3,Nígbà tí wọ́n dàgbà ni wọ́n yí orúkọ wọn padà sí Ayọ̀.
dataset/clips/common_voice_yo_37203859.mp3,Ìjínigbé ń peléke sí i lórílẹ̀-èdè wa yìí.
dataset/clips/common_voice_yo_37203860.mp3,Ìjọba Òndó ní òun kò bẹ̀rù idúnkokò mọ́ni.
dataset/clips/common_voice_yo_37203896.mp3,"Nílé Adétòkunbọ̀, gbogbo oúnjẹ tí wọ́n ní ni mo jẹ"
dataset/clips/common_voice_yo_37203897.mp3,Ìbàdàn tí ó ṣígun lọbá Ọ̀yọ́ jàkulẹ̀ nínú ogun.
dataset/clips/common_voice_yo_37203898.mp3,Ìjọba Nàíjíríà fi ìyà jẹ Ìgbòho bí ọ̀daràn.
dataset/clips/common_voice_yo_37203899.mp3,Omi mímu wọ́n ju owó ilé lọ nílùú yìí.
dataset/clips/common_voice_yo_37203900.mp3,Jẹ́jẹ́ fi òjò àti àrá ńlá sàmì ìpapòdà rẹ̀ ní ilú Ọ̀sun
dataset/clips/common_voice_yo_37245584.mp3,Oyèdépò ní òun kò le tòṣì láéláé fáàbàdà.
dataset/clips/common_voice_yo_37245586.mp3,Òṣèré tíátà náà ti gbọ̀nà òkè òkun.
dataset/clips/common_voice_yo_40871510.mp3,Ẹnì kọ̀ọ̀kan tó fẹ́ rà ọjà ti kó owó wá.
dataset/clips/common_voice_yo_40871526.mp3,Báwo ni ìjọ́sìn ṣe ń rí nínú ìjọ Sátánì?
dataset/clips/common_voice_yo_40871527.mp3,Àwọn ọ̀dọ́ mẹ́fà ló ti jáde láyé láti ọdún tó kọjá
dataset/clips/common_voice_yo_40871530.mp3,Ẹ̀sùn tí wọ́n fi kàn-án ni pé ó maa ń jí ọmọ gbétà.
dataset/clips/common_voice_yo_40871545.mp3,Ajíbọ́rọ̀ ni orúkọ tí ọ̀jọ̀gbọ́n Fọlárìn ń lò nínú ẹgbẹ́ rẹ̀.
dataset/clips/common_voice_yo_40871547.mp3,Oṣù Kẹfà rèé tí àwọn ẹgbẹ́ olùkọ́ ti da iṣẹ́ sílẹ̀.
dataset/clips/common_voice_yo_40871549.mp3,Ọmọ Sọ́jà tó di adigunjalè tó sì pa ọ̀pọ̀lọpọ̀ ènìyàn.
dataset/clips/common_voice_yo_40871556.mp3,Ipa mánigbàgbé ni Ọbásanjọ́ kó ní Nàíjíríà.
dataset/clips/common_voice_yo_40871557.mp3,Ìbálòpọ̀ láàárín àwọn ọ̀dọ́ ní àsìkò yí jẹ́ ohun tó ń peléke si.
dataset/clips/common_voice_yo_40871558.mp3,Ọ̀pọ̀ àwọn ọmọdé ni ò lẹ́kọ̀ọ́ ilé rárá nítorí àìsínílé àwọn òbí wọn.
dataset/clips/common_voice_yo_40871559.mp3,Àwọn èèkàn ilẹ̀ Yorùbá ń ṣèpàdé ṣáájú dídìbò fún Tinubu.
dataset/clips/common_voice_yo_36947461.mp3,Ìwúlò òwe kìí ṣe kékéré láwùjọ Yorùbá.
dataset/clips/common_voice_yo_36947462.mp3,Amẹ́ríkà fí abẹ́rẹ́ àjẹsára mílíọ̀nù mẹ́rin ṣọwọ́ sí Nàíjíríà.
dataset/clips/common_voice_yo_36949330.mp3,Fadé yẹra fún gbọ́yísọ̀yí lágbo àwọn òṣèré.
dataset/clips/common_voice_yo_36949332.mp3,Ọwọ́ ọlọ́pàá tẹ afurasí tó gé ojú-ara ọmọdébìnrin.
dataset/clips/common_voice_yo_36949333.mp3,Owo ni ìjọba ma fún ẹ tí oyún bá bàjẹ́.
dataset/clips/common_voice_yo_36949334.mp3,Nàìjríà ni Adéṣọlá ti fèsí sí ìróyín pé Ó yọ́ kẹ́lẹ́ jáde sálọ.
dataset/clips/common_voice_yo_36949342.mp3,Gómìnà ìpínlẹ̀ Ògùn fún Ṣọlá Túbọ̀sún ní ipò tuntun.
dataset/clips/common_voice_yo_36949344.mp3,Arábìnrin kan kígbe lórí ayélujára pé òun wá ọkọ.
dataset/clips/common_voice_yo_36949345.mp3,Ẹran ba gbogbo ohun ọ̀gbìn inú ọgbà mi jẹ.
dataset/clips/common_voice_yo_36949346.mp3,"Ìjàmbá ọkọ̀ gba ẹ̀mí èèyàn mẹ́fà, àwọn márùn ún farapa."
dataset/clips/common_voice_yo_36949348.mp3,Ẹgbẹ́ wa ní ìwọ́de ńlá kan lọ́la.
dataset/clips/common_voice_yo_37340197.mp3,Mí ò nílò ìrànlọ́wọ́ owó lọ́wọ́ ẹnikẹ́ni láti ilẹ̀ òkèrè.
dataset/clips/common_voice_yo_37340198.mp3,Bàbá Ìfẹ́ mu lọ kọ́ṣẹ́ títún mọ́tò ṣe.
dataset/clips/common_voice_yo_37340201.mp3,Ilé ẹjọ́ da ẹjọ́ tí Adé pè rú nílùú Ìbàdàn.
dataset/clips/common_voice_yo_37340205.mp3,"Omi tuntun ti rú lágbàáyé, ẹja tuntun sì ti tún wọ inú ẹ̀."
dataset/clips/common_voice_yo_37340206.mp3,Ìjọba Ọ̀yọ́ fèsì padà lórí ọ̀rọ̀ ìbàjẹ́ tí Adé sọ.
dataset/clips/common_voice_yo_37340207.mp3,Kí ló ṣẹlẹ̀ sí àwọn tí wọ́n wà nínú jàm̀bá ọkọ̀ náà?
